x,y,z
3.5,-1.85,5.3059754430219285e-8
3.6,-1.85,8.956916919311851e-8
3.7,-1.85,1.5536325192246877e-7
3.8000000000000003,-1.85,2.720702942714917e-7
3.9000000000000004,-1.85,4.780214067989476e-7
4.0,-1.85,8.40833716493342e-7
4.1000000000000005,-1.85,1.4796057125830648e-6
4.2,-1.85,2.6040094130970663e-6
-2.6,-1.8,1.1976096132907484e-4
-2.5,-1.8,1.0243923437710584e-4
-2.4000000000000004,-1.8,8.791300177361187e-5
-2.3000000000000003,-1.8,7.56210803356229e-5
-2.2,-1.8,6.516513001945144e-5
-2.1,-1.8,5.624120554465567e-5
-2.0,-1.8,4.860674921098383e-5
-1.9000000000000001,-1.8,4.206320544712201e-5
-1.8,-1.8,3.644583245225337e-5
-1.7000000000000002,-1.8,3.1617106529174715e-5
-1.6,-1.8,2.7462186371452758e-5
-1.5,-1.8,2.3885846531007143e-5
-1.4000000000000001,-1.8,2.0810804510372118e-5
-1.3,-1.8,1.8177791530133574e-5
-1.2000000000000002,-1.8,1.5948268282993627e-5
-1.1,-1.8,1.4111577245367975e-5
-1.0,-1.8,1.2699825790526681e-5
-0.9,-1.8,1.181622759204973e-5
-0.8,-1.8,1.1686095023089398e-5
-0.7000000000000001,-1.8,1.2743024227286574e-5
-0.6000000000000001,-1.8,1.5760643075957026e-5
-0.5,-1.8,2.2016595784105604e-5
-0.4,-1.8,3.3398555120657525e-5
-0.30000000000000004,-1.8,5.221339276210409e-5
-0.2,-1.8,8.036871873766094e-5
-0.1,-1.8,1.17980633401023e-4
0.0,-1.8,1.624760042150536e-4
0.1,-1.8,2.0951856764144427e-4
0.2,-1.8,2.5524018453568567e-4
0.30000000000000004,-1.8,2.977100352546492e-4
0.4,-1.8,3.367905421161261e-4
0.5,-1.8,3.7321559384931796e-4
0.6000000000000001,-1.8,4.0776768208392164e-4
0.7000000000000001,-1.8,4.407484708443563e-4
0.8,-1.8,4.7155621990725173e-4
0.9,-1.8,4.981316416895787e-4
1.0,-1.8,5.161535569241495e-4
1.1,-1.8,5.182908561426004e-4
1.2000000000000002,-1.8,4.949048629101772e-4
1.3,-1.8,4.3875757947499356e-4
1.4000000000000001,-1.8,3.535247227596536e-4
1.5,-1.8,2.56984091900105e-4
1.6,-1.8,1.7047910618263744e-4
1.7000000000000002,-1.8,1.0563352797529036e-4
1.8,-1.8,6.260836985269233e-5
1.9000000000000001,-1.8,3.614421816860691e-5
2.0,-1.8,2.0565457296232898e-5
2.1,-1.8,1.1614387880734289e-5
2.2,-1.8,6.53728392336678e-6
2.3000000000000003,-1.8,3.6761897671743337e-6
2.4000000000000004,-1.8,2.068563625728494e-6
2.5,-1.8,1.1660162192337116e-6
2.6,-1.8,6.591443313142998e-7
2.7,-1.8,3.7425458482647176e-7
2.8000000000000003,-1.8,2.1410724665944307e-7
2.9000000000000004,-1.8,1.2440364226447416e-7
3.0,-1.8,7.500300600418327e-8
3.1,-1.8,4.949560585189135e-8
3.2,-1.8,3.953584598808867e-8
3.3000000000000003,-1.8,4.196285245195972e-8
3.4000000000000004,-1.8,5.769754957628286e-8
3.5,-1.8,9.201760122537696e-8
3.6,-1.8,1.5628084600227083e-7
3.7,-1.8,2.7165274174689477e-7
3.8000000000000003,-1.8,4.760561938917735e-7
3.9000000000000004,-1.8,8.366224625434205e-7
4.0,-1.8,1.4717287196935679e-6
4.1000000000000005,-1.8,2.589854823856582e-6
4.2,-1.8,4.558011900076673e-6
-2.6,-1.75,1.6256357723422413e-4
-2.5,-1.75,1.38826506470195e-4
-2.4000000000000004,-1.75,1.190071595512945e-4
-2.3000000000000003,-1.75,1.0227893106789929e-4
-2.2,-1.75,8.807211355319483e-5
-2.1,-1.75,7.596055546433788e-5
-2.0,-1.75,6.560820231752866e-5
-1.9000000000000001,-1.75,5.674179399951533e-5
-1.8,-1.75,4.9135411561623516e-5
-1.7000000000000002,-1.75,4.260076551447127e-5
-1.6,-1.75,3.698061768108753e-5
-1.5,-1.75,3.2144282640277294e-5
-1.4000000000000001,-1.75,2.7984944546998615e-5
-1.3,-1.75,2.441909425733615e-5
-1.2000000000000002,-1.75,2.138905211764086e-5
-1.1,-1.75,1.8870565640053216e-5
-1.0,-1.75,1.6889189761351107e-5
-0.9,-1.75,1.5551971740768612e-5
-0.8,-1.75,1.5105108581077386e-5
-0.7000000000000001,-1.75,1.6032771245847058e-5
-0.6000000000000001,-1.75,1.9211941909860993e-5
-0.5,-1.75,2.611624066684283e-5
-0.4,-1.75,3.898219749967421e-5
-0.30000000000000004,-1.75,6.068000230221173e-5
-0.2,-1.75,9.387031169712402e-5
-0.1,-1.75,1.393377426609747e-4
0.0,-1.75,1.9456185009527268e-4
0.1,-1.75,2.5433423772967134e-4
0.2,-1.75,3.1340755624303777e-4
0.30000000000000004,-1.75,3.687347942579186e-4
0.4,-1.75,4.196943025755021e-4
0.5,-1.75,4.670326429141093e-4
0.6000000000000001,-1.75,5.117518890877672e-4
0.7000000000000001,-1.75,5.543634381898591e-4
0.8,-1.75,5.943380270309479e-4
0.9,-1.75,6.294486396353237e-4
1.0,-1.75,6.548139617509444e-4
1.1,-1.75,6.618859936306454e-4
1.2000000000000002,-1.75,6.388148972255951e-4
1.3,-1.75,5.752512530667599e-4
1.4000000000000001,-1.75,4.72612951412026e-4
1.5,-1.75,3.505142837580318e-4
1.6,-1.75,2.3654763651220453e-4
1.7000000000000002,-1.75,1.4843164400462564e-4
1.8,-1.75,8.871920620190039e-5
1.9000000000000001,-1.75,5.1496430713403673e-5
2.0,-1.75,2.94043340031899e-5
2.1,-1.75,1.6647044566608974e-5
2.2,-1.75,9.387809152645484e-6
2.3000000000000003,-1.75,5.287965705068341e-6
2.4000000000000004,-1.75,2.980370659795286e-6
2.5,-1.75,1.6829382178544886e-6
2.6,-1.75,9.532816778157e-7
2.7,-1.75,5.426256825738146e-7
2.8000000000000003,-1.75,3.115328053816621e-7
2.9000000000000004,-1.75,1.8209720248574556e-7
3.0,-1.75,1.1111137963553338e-7
3.1,-1.75,7.517859325033766e-8
3.2,-1.75,6.266485432389485e-8
3.3000000000000003,-1.75,6.97001370258649e-8
3.4000000000000004,-1.75,9.882755015364042e-8
3.5,-1.75,1.598075439054279e-7
3.6,-1.75,2.7281465157486305e-7
3.7,-1.75,4.750624428632194e-7
3.8000000000000003,-1.75,8.330245007919993e-7
3.9000000000000004,-1.75,1.4642595103240487e-6
4.0,-1.75,2.5760023898214946e-6
4.1000000000000005,-1.75,4.533186460512938e-6
4.2,-1.75,7.978219540842134e-6
-2.6,-1.7,2.2083476949817446e-4
-2.5,-1.7,1.882382072407943e-4
-2.4000000000000004,-1.7,1.611640333474874e-4
-2.3000000000000003,-1.7,1.3838105397003854e-4
-2.2,-1.7,1.1906764015338342e-4
-2.1,-1.7,1.0262308854741137e-4
-2.0,-1.7,8.858034577533967e-5
-1.9000000000000001,-1.7,7.656267829426241e-5
-1.8,-1.7,6.625997479841177e-5
-1.7000000000000002,-1.7,5.7414324375444355e-5
-1.6,-1.7,4.981044355681619e-5
-1.5,-1.7,4.3269114659919155e-5
-1.4000000000000001,-1.7,3.7643043041931e-5
-1.3,-1.7,3.281533382928416e-5
-1.2000000000000002,-1.7,2.870159856739291e-5
-1.1,-1.7,2.525788759946653e-5
-1.0,-1.7,2.2498609212206022e-5
-0.9,-1.7,2.0531839454059935e-5
-0.8,-1.7,1.9624335167185202e-5
-0.7000000000000001,-1.7,2.031441688919303e-5
-0.6000000000000001,-1.7,2.3592656884770333e-5
-0.5,-1.7,3.115089452513229e-5
-0.4,-1.7,4.561933367326779e-5
-0.30000000000000004,-1.7,7.051935757065973e-5
-0.2,-1.7,1.0942713902859931e-4
-0.1,-1.7,1.6404499446151107e-4
0.0,-1.7,2.3214827278465863e-4
0.1,-1.7,3.0768147527337114e-4
0.2,-1.7,3.8372309709307304e-4
0.30000000000000004,-1.7,4.5567765499349925e-4
0.4,-1.7,5.221216830034647e-4
0.5,-1.7,5.836911001300211e-4
0.6000000000000001,-1.7,6.416164175598052e-4
0.7000000000000001,-1.7,6.966749833017864e-4
0.8,-1.7,7.484582902444874e-4
0.9,-1.7,7.945827100143386e-4
1.0,-1.7,8.295601992537294e-4
1.1,-1.7,8.434907916896146e-4
1.2000000000000002,-1.7,8.220164782616481e-4
1.3,-1.7,7.510594678195754e-4
1.4000000000000001,-1.7,6.287664082865889e-4
1.5,-1.7,4.758552816216904e-4
1.6,-1.7,3.269739548816969e-4
1.7000000000000002,-1.7,2.0800651355718205e-4
1.8,-1.7,1.2550228923053548e-4
1.9000000000000001,-1.7,7.329635185118444e-5
2.0,-1.7,4.20220041051822e-5
2.1,-1.7,2.3857840233229024e-5
2.2,-1.7,1.34835712410543e-5
2.3000000000000003,-1.7,7.609414795465034e-6
2.4000000000000004,-1.7,4.2966629370359765e-6
2.5,-1.7,2.4309580491163373e-6
2.6,-1.7,1.3800704687380083e-6
2.7,-1.7,7.877524813472473e-7
2.8000000000000003,-1.7,4.540581293049181e-7
2.9000000000000004,-1.7,2.6720718298676815e-7
3.0,-1.7,1.652766725651885e-7
3.1,-1.7,1.1496212798750517e-7
3.2,-1.7,1.0017296530016473e-7
3.3000000000000003,-1.7,1.1652620156411804e-7
3.4000000000000004,-1.7,1.6981352728437638e-7
3.5,-1.7,2.778723997065369e-7
3.6,-1.7,4.76440050534428e-7
3.7,-1.7,8.308939561678613e-7
3.8000000000000003,-1.7,1.4577236375961493e-6
3.9000000000000004,-1.7,2.5627772245089446e-6
4.0,-1.7,4.508833572476932e-6
4.1000000000000005,-1.7,7.934674542358133e-6
4.2,-1.7,1.3964728368388107e-5
-2.6,-1.65,3.002608546694814e-4
-2.5,-1.65,2.55386360067238e-4
-2.4000000000000004,-1.65,2.1834866313895197e-4
-2.3000000000000003,-1.65,1.8729243219131416e-4
-2.2,-1.65,1.6102163452377626e-4
-2.1,-1.65,1.38684226711115e-4
-2.0,-1.65,1.196286685297884e-4
-1.9000000000000001,-1.65,1.0333447815070342e-4
-1.8,-1.65,8.937548602983937e-5
-1.7000000000000002,-1.65,7.739821418698334e-5
-1.6,-1.65,6.710787381180806e-5
-1.5,-1.65,5.825881873145424e-5
-1.4000000000000001,-1.65,5.064829929377335e-5
-1.3,-1.65,4.4113511742756544e-5
-1.2000000000000002,-1.65,3.853296130033026e-5
-1.1,-1.65,3.38345433359567e-5
-1.0,-1.65,3.0014997137668012e-5
-0.9,-1.65,2.7179112586435382e-5
-0.8,-1.65,2.5612833245898093e-5
-0.7000000000000001,-1.65,2.591174599749021e-5
-0.6000000000000001,-1.65,2.9190646495291993e-5
-0.5,-1.65,3.7383571628120175e-5
-0.4,-1.65,5.3563145949951515e-5
-0.30000000000000004,-1.65,8.199785228835643e-5
-0.2,-1.65,1.2735985649861754e-4
-0.1,-1.65,1.9256183324208964e-4
0.0,-1.65,2.7600256417642294e-4
0.1,-1.65,3.7089704165954194e-4
0.2,-1.65,4.6836640479972185e-4
0.30000000000000004,-1.65,5.617353037364533e-4
0.4,-1.65,6.483269542746581e-4
0.5,-1.65,7.284524248967913e-4
0.6000000000000001,-1.65,8.035453922429447e-4
0.7000000000000001,-1.65,8.747054524019353e-4
0.8,-1.65,9.417037963895661e-4
0.9,-1.65,0.0010020186521079646
1.0,-1.65,0.0010495065959343543
1.1,-1.65,0.001072767997737512
1.2000000000000002,-1.65,0.001054618892542887
1.3,-1.65,9.76597590680546e-4
1.4000000000000001,-1.65,8.324251115745888e-4
1.5,-1.65,6.428385765741683e-4
1.6,-1.65,4.500831587834349e-4
1.7000000000000002,-1.65,2.905984489894217e-4
1.8,-1.65,1.771767932578519e-4
1.9000000000000001,-1.65,1.0419939543557237e-4
2.0,-1.65,6.0017562545105074e-5
2.1,-1.65,3.4185951902487124e-5
2.2,-1.65,1.9369042902808588e-5
2.3000000000000003,-1.65,1.0954420500290059e-5
2.4000000000000004,-1.65,6.198224909195122e-6
2.5,-1.65,3.5144549563815588e-6
2.6,-1.65,2.0001189418204807e-6
2.7,-1.65,1.1452032918968144e-6
2.8000000000000003,-1.65,6.630121318303411e-7
2.9000000000000004,-1.65,3.9316478838499216e-7
3.0,-1.65,2.469502070812716e-7
3.1,-1.65,1.770601916100563e-7
3.2,-1.65,1.6147305201230496e-7
3.3000000000000003,-1.65,1.959570010350922e-7
3.4000000000000004,-1.65,2.925799904683326e-7
3.5,-1.65,4.836499856223744e-7
3.6,-1.65,8.323328115911041e-7
3.7,-1.65,1.4534094596264118e-6
3.8000000000000003,-1.65,2.5509748065971384e-6
3.9000000000000004,-1.65,4.485445600276965e-6
4.0,-1.65,7.891865764928852e-6
4.1000000000000005,-1.65,1.388832727297331e-5
4.2,-1.65,2.444287962925053e-5
-2.6,-1.6,4.086763731708516e-4
-2.5,-1.6,3.4671541205619373e-4
-2.4000000000000004,-1.6,2.9596153389194353e-4
-2.3000000000000003,-1.6,2.535852682901818e-4
-2.2,-1.6,2.178277244362469e-4
-2.1,-1.6,1.8747166915297596e-4
-2.0,-1.6,1.6160419362197564e-4
-1.9000000000000001,-1.6,1.395044110714522e-4
-1.8,-1.6,1.2058585132784216e-4
-1.7000000000000002,-1.6,1.0436371374262473e-4
-1.6,-1.6,9.043425028158042e-5
-1.5,-1.6,7.84608760653227e-5
-1.4000000000000001,-1.6,6.816489308678101e-5
-1.3,-1.6,5.932044534224487e-5
-1.2000000000000002,-1.6,5.175466316407396e-5
-1.1,-1.6,4.535559912389671e-5
-1.0,-1.6,4.0093141502968065e-5
-0.9,-1.6,3.606236333425049e-5
-0.8,-1.6,3.3565485722455415e-5
-0.7000000000000001,-1.6,3.325765441959859e-5
-0.6000000000000001,-1.6,3.6388695462894696e-5
-0.5,-1.6,4.5160520270717405e-5
-0.4,-1.6,6.314106394560646e-5
-0.30000000000000004,-1.6,9.545028440397234e-5
-0.2,-1.6,1.480552003430203e-4
-0.1,-1.6,2.2541608671671227e-4
0.0,-1.6,3.269769103658986e-4
0.1,-1.6,4.4546340555559193e-4
0.2,-1.6,5.698047876831531e-4
0.30000000000000004,-1.6,6.906205291988964e-4
0.4,-1.6,8.033622457167437e-4
0.5,-1.6,9.076698106525773e-4
0.6000000000000001,-1.6,0.0010050937775564974
0.7000000000000001,-1.6,0.0010971014142418392
0.8,-1.6,0.0011837110356402653
0.9,-1.6,0.0012622887600572642
1.0,-1.6,0.001325984235626089
1.1,-1.6,0.0013617349379096927
1.2000000000000002,-1.6,0.0013491892015930751
1.3,-1.6,0.0012648125503889832
1.4000000000000001,-1.6,0.001096628120470066
1.5,-1.6,8.639401821469048e-4
1.6,-1.6,6.167236128318542e-4
1.7000000000000002,-1.6,4.0457563335396325e-4
1.8,-1.6,2.4953777733444294e-4
1.9000000000000001,-1.6,1.4791735572529635e-4
2.0,-1.6,8.565382146954984e-5
2.1,-1.6,4.897191348854671e-5
2.2,-1.6,2.7826389593086935e-5
2.3000000000000003,-1.6,1.577623375675083e-5
2.4000000000000004,-1.6,8.947306654194394e-6
2.5,-1.6,5.085516179789351e-6
2.6,-1.6,2.902157732514784e-6
2.7,-1.6,1.66735424413189e-6
2.8000000000000003,-1.6,9.700737512455498e-7
2.9000000000000004,-1.6,5.802246834311428e-7
3.0,-1.6,3.707888229338684e-7
3.1,-1.6,2.747482923554892e-7
3.2,-1.6,2.6239147426899454e-7
3.3000000000000003,-1.6,3.312632541850008e-7
3.4000000000000004,-1.6,5.052688168378431e-7
3.5,-1.6,8.4252551109563e-7
3.6,-1.6,1.4544808617213603e-6
3.7,-1.6,2.5425423808990376e-6
3.8000000000000003,-1.6,4.46422764720378e-6
3.9000000000000004,-1.6,7.850537369294703e-6
4.0,-1.6,1.38130617918145e-5
4.1000000000000005,-1.6,2.430876003540828e-5
4.2,-1.6,4.278203190405698e-5
-2.6,-1.55,5.569118596976601e-4
-2.5,-1.55,4.710555900148827e-4
-2.4000000000000004,-1.55,4.0136592823611405e-4
-2.3000000000000003,-1.55,3.434759598922629e-4
